InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country,IsCancellation
561355,23009,I LOVE LONDON BABY GIFT SET,6,2011-07-26 14:51:00,14.95,13090,United Kingdom,False
577536,21891,TRADITIONAL WOODEN SKIPPING ROPE,1,2011-11-20 14:14:00,1.45,15850,United Kingdom,False
541795,22721,SET OF 3 CAKE TINS SKETCHBOOK,2,2011-01-21 13:47:00,4.95,14692,United Kingdom,False
580752,20982,12 PENCILS TALL TUBE SKULLS,12,2011-12-06 09:56:00,0.85,12478,Greece,False
575138,21731,RED TOADSTOOL LED NIGHT LIGHT,5,2011-11-08 15:24:00,4.13,,United Kingdom,False
576255,20751,FUNKY WASHING UP GLOVES ASSORTED,1,2011-11-14 14:09:00,2.1,15993,United Kingdom,False
556243,21544,SKULLS  WATER TRANSFER TATTOOS,1,2011-06-09 16:07:00,1.63,,United Kingdom,False
580608,22326,ROUND SNACK BOXES SET OF4 WOODLAND,12,2011-12-05 11:39:00,2.95,16811,United Kingdom,False
546888,22681,FRENCH BLUE METAL DOOR SIGN 6,1,2011-03-17 18:15:00,2.46,,United Kingdom,False
541424,21947,SET OF 6 HEART CHOPSTICKS,6,2011-01-17 17:57:00,1.25,,United Kingdom,False
580907,22757,LARGE RED BABUSHKA NOTEBOOK,12,2011-12-06 13:13:00,0.39,13507,United Kingdom,False
580115,23351,ROLL WRAP 50'S CHRISTMAS,2,2011-12-01 16:22:00,2.46,,United Kingdom,False
564722,84806B,WHITE CANDYSTUFT ARTIFICIAL FLOWER,3,2011-08-28 12:06:00,1.45,16456,United Kingdom,False
563189,20750,RED RETROSPOT MINI CASES,2,2011-08-12 15:22:00,7.95,12682,France,False
540019,21900,"KEY FOB , SHED",24,2011-01-04 12:18:00,0.65,12957,United Kingdom,False
558316,20718,RED RETROSPOT SHOPPER BAG,1,2011-06-28 11:45:00,3.29,,United Kingdom,False
552978,20723,STRAWBERRY CHARLOTTE BAG,100,2011-05-12 14:46:00,0.72,12590,Germany,False
578817,23025,DRAWER KNOB VINTAGE GLASS BALL,1,2011-11-25 13:45:00,2.08,16764,United Kingdom,False
580730,22995,TRAVEL CARD WALLET SUKI,1,2011-12-05 17:28:00,0.83,,United Kingdom,False
537240,22748,POPPY'S PLAYHOUSE KITCHEN,1,2010-12-06 10:08:00,4.21,,United Kingdom,False
539659,21086,SET/6 RED SPOTTY PAPER CUPS,5,2010-12-21 09:47:00,0.65,15034,United Kingdom,False
564857,21621,VINTAGE UNION JACK BUNTING,3,2011-08-31 09:23:00,12.46,,United Kingdom,False
541113,22072,RED RETROSPOT TEA CUP AND SAUCER,2,2011-01-13 15:18:00,3.75,16775,United Kingdom,False
577319,23309,SET OF 60 I LOVE LONDON CAKE CASES,2,2011-11-18 13:43:00,0.55,17301,United Kingdom,False
540247,22629,SPACEBOY LUNCH BOX,2,2011-01-05 15:56:00,1.95,15464,United Kingdom,False
571662,35819B,"ACRYLIC HANGING JEWEL,BLUE",24,2011-10-18 12:54:00,0.38,14861,United Kingdom,False
570557,22570,FELTCRAFT CUSHION RABBIT,240,2011-10-11 11:15:00,3.39,16029,United Kingdom,False
551192,21773,DECORATIVE ROSE BATHROOM BOTTLE,12,2011-04-27 10:54:00,1.25,16188,United Kingdom,False
537237,22924,FRIDGE MAGNETS LA VIE EN ROSE,1,2010-12-06 09:58:00,11.02,,United Kingdom,False
556413,48129,DOORMAT TOPIARY,1,2011-06-10 12:01:00,7.95,16005,United Kingdom,False
545031,22514,CHILDS GARDEN SPADE BLUE,6,2011-02-25 15:35:00,2.1,15990,United Kingdom,False
564093,23026,DRAWER KNOB VINTAGE GLASS STAR,6,2011-08-23 10:29:00,2.08,14930,Channel Islands,False
555277,15036,ASSORTED COLOURS SILK FAN,2,2011-06-01 17:30:00,1.63,,United Kingdom,False
569374,22452,MEASURING TAPE BABUSHKA PINK,14,2011-10-03 16:14:00,1.63,,United Kingdom,False
558195,85099B,JUMBO BAG RED RETROSPOT,10,2011-06-27 12:32:00,2.08,17735,United Kingdom,False
556515,22876,NUMBER TILE COTTAGE GARDEN 8,1,2011-06-13 10:45:00,4.13,,United Kingdom,False
558536,22812,PACK 3 BOXES CHRISTMAS PANNETONE,48,2011-06-30 12:06:00,1.95,12424,Australia,False
562258,22197,POPCORN HOLDER,2,2011-08-03 15:28:00,0.85,16348,United Kingdom,False
566979,22382,LUNCH BAG SPACEBOY DESIGN,10,2011-09-16 09:54:00,1.65,13141,United Kingdom,False
544207,22197,SMALL POPCORN HOLDER,3,2011-02-17 10:34:00,1.63,,United Kingdom,False
571828,20956,PORCELAIN T-LIGHT HOLDERS ASSORTED,12,2011-10-19 11:52:00,1.25,16440,United Kingdom,False
570418,22427,ENAMEL FLOWER JUG CREAM,3,2011-10-10 13:31:00,5.95,15211,United Kingdom,False
560394,20718,RED RETROSPOT SHOPPER BAG,10,2011-07-18 13:35:00,1.25,14390,United Kingdom,False
563439,22805,BLUE DRAWER KNOB ACRYLIC EDWARDIAN,1,2011-08-16 13:05:00,2.46,,United Kingdom,False
536885,22632,HAND WARMER RED RETROSPOT,12,2010-12-03 11:42:00,2.1,,EIRE,False
557570,23206,LUNCH BAG APPLE DESIGN,2,2011-06-21 10:48:00,1.65,15998,United Kingdom,False
577329,22617,BAKING SET SPACEBOY DESIGN,2,2011-11-18 14:15:00,4.95,17779,United Kingdom,False
545034,22222,CAKE PLATE LOVEBIRD WHITE,3,2011-02-25 16:42:00,4.95,13493,Switzerland,False
543530,22952,60 CAKE CASES VINTAGE CHRISTMAS,1,2011-02-09 12:46:00,1.25,,United Kingdom,False
541518,21429,RED GINGHAM ROSE JEWELLERY BOX,10,2011-01-19 09:05:00,1.65,12451,Switzerland,False
574528,21425,SKULLS STORAGE BOX LARGE,6,2011-11-04 14:03:00,2.95,16782,United Kingdom,False
540999,37327,ASSTD MULTICOLOUR CIRCLES MUG,48,2011-01-13 10:08:00,0.42,13694,United Kingdom,False
566199,85099B,JUMBO BAG RED RETROSPOT,30,2011-09-09 14:12:00,2.08,14824,United Kingdom,False
536592,85017A,ENVELOPE 50 ROMANTIC IMAGES,1,2010-12-01 17:06:00,0.85,,United Kingdom,False
565226,23301,GARDENERS KNEELING PAD KEEP CALM,12,2011-09-02 08:50:00,1.65,16992,United Kingdom,False
568999,85199S,SMALL HANGING IVORY/RED WOOD BIRD,24,2011-09-29 17:34:00,0.42,15949,United Kingdom,False
559120,21931,JUMBO STORAGE BAG SUKI,5,2011-07-06 12:18:00,2.08,16393,United Kingdom,False
579269,85034B,3 WHITE CHOC MORRIS BOXED CANDLES,24,2011-11-29 09:48:00,1.25,14601,United Kingdom,False
570223,22576,SWALLOW WOODEN CHRISTMAS DECORATION,3,2011-10-09 13:11:00,0.85,15787,United Kingdom,False
540561,85059,FRENCH ENAMEL WATER BASIN,16,2011-01-10 10:32:00,1.25,13004,United Kingdom,False
543826,21790,VINTAGE SNAP CARDS,1,2011-02-14 09:41:00,1.63,,United Kingdom,False
577358,22909,SET OF 20 VINTAGE CHRISTMAS NAPKINS,2,2011-11-18 15:59:00,1.63,,United Kingdom,False
558335,23251,VINTAGE RED ENAMEL TRIM MUG,12,2011-06-28 13:16:00,1.25,17442,United Kingdom,False
C545511,21987,PACK OF 6 SKULL PAPER CUPS,-1,2011-03-03 11:57:00,0.65,18198,United Kingdom,True
574881,23534,WALL ART STOP FOR TEA,3,2011-11-07 13:30:00,5.95,12832,United Kingdom,False
581425,22118,JOY WOODEN BLOCK LETTERS,2,2011-12-08 15:31:00,1.25,14796,United Kingdom,False
572058,23053,RECYCLED ACAPULCO MAT PINK,1,2011-10-20 12:43:00,8.25,18252,United Kingdom,False
575176,22972,CHILDREN'S SPACEBOY MUG,1,2011-11-08 18:29:00,3.29,,United Kingdom,False
568792,48138,DOORMAT UNION FLAG,2,2011-09-29 09:53:00,8.25,18192,United Kingdom,False
575070,23322,LARGE WHITE HEART OF WICKER,1,2011-11-08 12:58:00,2.95,17841,United Kingdom,False
540827,35265,COLOURFUL FLOWER FRUIT BOWL,4,2011-01-11 14:15:00,6.95,17569,United Kingdom,False
548516,22193,RED DINER WALL CLOCK,1,2011-03-31 16:28:00,16.63,,United Kingdom,False
576081,22037,ROBOT BIRTHDAY CARD,12,2011-11-14 08:16:00,0.42,15203,United Kingdom,False
547358,22297,HEART IVORY TRELLIS SMALL,4,2011-03-22 12:25:00,1.25,15998,United Kingdom,False
565150,23356,LOVE HOT WATER BOTTLE,24,2011-09-01 14:26:00,4.95,14298,United Kingdom,False
558237,22356,CHARLOTTE BAG PINK POLKADOT,2,2011-06-27 15:04:00,0.85,12867,United Kingdom,False
541576,22895,SET OF 2 TEA TOWELS APPLE AND PEARS,2,2011-01-19 13:32:00,2.95,17097,Spain,False
580730,23559,WOODLAND BUNNIES LOLLY MAKERS,2,2011-12-05 17:28:00,4.13,,United Kingdom,False
550997,20727,LUNCH BAG  BLACK SKULL.,20,2011-04-26 09:04:00,1.65,17735,United Kingdom,False
542735,22452,MEASURING TAPE BABUSHKA PINK,6,2011-01-31 15:36:00,2.95,12681,France,False
567656,21914,BLUE HARMONICA IN BOX,2,2011-09-21 14:40:00,2.46,14096,United Kingdom,False
547870,21756,BATH BUILDING BLOCK WORD,4,2011-03-27 14:18:00,5.95,13668,United Kingdom,False
565234,22847,BREAD BIN DINER STYLE IVORY,1,2011-09-02 09:38:00,33.29,,United Kingdom,False
580615,23314,VINTAGE CHRISTMAS TABLECLOTH,4,2011-12-05 12:05:00,12.5,16873,United Kingdom,False
564627,23225,CHERUB HEART DECORATION SILVER,12,2011-08-26 11:47:00,0.83,15132,United Kingdom,False
536592,22619,SET OF 6 SOLDIER SKITTLES,1,2010-12-01 17:06:00,7.62,,United Kingdom,False
553386,22138,BAKING SET 9 PIECE RETROSPOT,6,2011-05-16 16:22:00,4.95,13381,United Kingdom,False
572836,22112,CHOCOLATE HOT WATER BOTTLE,2,2011-10-26 11:51:00,4.95,15568,United Kingdom,False
542998,82494l,WOODEN FRAME ANTIQUE WHITE,1,2011-02-02 12:16:00,8.29,,United Kingdom,False
553220,23145,ZINC T-LIGHT HOLDER STAR LARGE,12,2011-05-16 09:57:00,0.95,13319,United Kingdom,False
581383,23206,LUNCH BAG APPLE DESIGN,10,2011-12-08 13:04:00,1.65,15399,United Kingdom,False
579168,23497,CLASSIC CHROME BICYCLE BELL,12,2011-11-28 14:12:00,1.45,17806,United Kingdom,False
579690,21592,RETROSPOT CIGAR BOX MATCHES,3,2011-11-30 14:03:00,1.25,15060,United Kingdom,False
560228,22998,TRAVEL CARD WALLET KEEP CALM,48,2011-07-15 17:29:00,0.42,17750,United Kingdom,False
564167,22385,JUMBO BAG SPACEBOY DESIGN,10,2011-08-23 13:50:00,2.08,17735,United Kingdom,False
543040,21875,KINGS CHOICE MUG,1,2011-02-02 17:06:00,1.25,17337,United Kingdom,False
580675,85099B,JUMBO BAG RED RETROSPOT,10,2011-12-05 14:35:00,2.08,15640,United Kingdom,False
575886,23199,JUMBO BAG APPLES,3,2011-11-11 13:57:00,2.08,12517,Germany,False
574023,23355,HOT WATER BOTTLE KEEP CALM,12,2011-11-02 12:20:00,4.95,14390,United Kingdom,False
566952,90170,DAISY HAIR BAND,1,2011-09-15 16:37:00,1.65,,United Kingdom,False
580115,22487,WHITE WOOD GARDEN PLANT LADDER,1,2011-12-01 16:22:00,19.96,,United Kingdom,False
560433,22250,DECORATION  BUTTERFLY  MAGIC GARDEN,2,2011-07-18 15:49:00,0.83,,United Kingdom,False
542617,72802A,ROSE SCENT CANDLE IN JEWELLED BOX,3,2011-01-30 15:48:00,4.25,17463,United Kingdom,False
574561,22668,PINK BABY BUNTING,1,2011-11-04 15:52:00,5.79,,United Kingdom,False
537666,22732,3D VINTAGE CHRISTMAS STICKERS,1,2010-12-07 18:36:00,2.51,,United Kingdom,False
559897,21946,PARTY TIME DESIGN FLANNEL,12,2011-07-13 12:18:00,0.85,16779,United Kingdom,False
552180,21509,COWBOYS AND INDIANS BIRTHDAY CARD,12,2011-05-06 13:35:00,0.42,18235,United Kingdom,False
576644,20676,RED RETROSPOT BOWL,4,2011-11-16 10:01:00,2.46,,United Kingdom,False
580136,22766,PHOTO FRAME CORNICE,1,2011-12-01 19:42:00,2.95,17841,United Kingdom,False
570491,22173,METAL 4 HOOK HANGER FRENCH CHATEAU,4,2011-10-10 17:26:00,3.29,14395,United Kingdom,False
556816,POST,POSTAGE,3,2011-06-15 09:01:00,18.0,12437,France,False
567668,21356,TOAST ITS - FAIRY FLOWER,4,2011-09-21 15:29:00,0.83,,United Kingdom,False
553679,22435,SET OF 9 HEART SHAPED BALLOONS,12,2011-05-18 13:09:00,1.25,14565,United Kingdom,False
540529,21928,JUMBO BAG SCANDINAVIAN PAISLEY,10,2011-01-09 13:50:00,1.95,16748,United Kingdom,False
557671,22895,SET OF 2 TEA TOWELS APPLE AND PEARS,6,2011-06-22 10:11:00,3.25,13849,United Kingdom,False
573585,22713,CARD I LOVE LONDON,1,2011-10-31 14:41:00,0.83,,United Kingdom,False
537240,22457,NATURAL SLATE HEART CHALKBOARD,5,2010-12-06 10:08:00,5.91,,United Kingdom,False
575748,21485,RETROSPOT HEART HOT WATER BOTTLE,1,2011-11-11 10:21:00,12.21,,United Kingdom,False
566434,21714,CITRONELLA CANDLE GARDEN POT,26,2011-09-12 15:01:00,1.25,17090,United Kingdom,False
539708,37479P,CUBIC MUG FLOCK PINK ON BROWN,1,2010-12-21 12:18:00,16.98,,United Kingdom,False
576071,23209,LUNCH BAG VINTAGE DOILY,1,2011-11-13 16:03:00,1.65,18069,United Kingdom,False
564840,84598,BOYS ALPHABET IRON ON PATCHES,4,2011-08-30 12:49:00,0.42,,United Kingdom,False
559146,23298,SPOTTY BUNTING,27,2011-07-06 14:18:00,4.95,12921,United Kingdom,False
571508,90206C,CRYSTAL DIAMANTE STAR BROOCH,1,2011-10-17 15:27:00,4.98,,United Kingdom,False
568013,22734,SET OF 6 RIBBONS VINTAGE CHRISTMAS,6,2011-09-23 11:39:00,2.89,17480,United Kingdom,False
569843,22398,MAGNETS PACK OF 4 SWALLOWS,12,2011-10-06 13:29:00,0.39,14449,United Kingdom,False
553766,22840,ROUND CAKE TIN VINTAGE RED,1,2011-05-19 10:44:00,15.79,,United Kingdom,False
559923,20866,BLUE ROSE FABRIC MIRROR,4,2011-07-13 16:07:00,2.46,,United Kingdom,False
546891,15036,ASSORTED COLOURS SILK FAN,12,2011-03-17 18:18:00,1.63,,United Kingdom,False
544495,21915,RED  HARMONICA IN BOX,12,2011-02-21 11:42:00,1.25,12766,Portugal,False
555095,23080,RED METAL BOX TOP SECRET,4,2011-05-31 13:32:00,8.25,12540,Spain,False
545216,21733,RED HANGING HEART T-LIGHT HOLDER,1,2011-02-28 16:50:00,5.79,,United Kingdom,False
537666,85062,PEARL CRYSTAL PUMPKIN T-LIGHT HLDR,2,2010-12-07 18:36:00,2.51,,United Kingdom,False
539446,21731,RED TOADSTOOL LED NIGHT LIGHT,12,2010-12-17 15:58:00,1.65,12705,Germany,False
551147,21523,DOORMAT FANCY FONT HOME SWEET HOME,2,2011-04-26 14:07:00,7.95,14210,United Kingdom,False
545681,21259,VICTORIAN SEWING BOX SMALL,2,2011-03-06 11:28:00,5.95,16923,United Kingdom,False
572863,23103,JINGLE BELL HEART DECORATION,10,2011-10-26 12:53:00,1.65,17841,United Kingdom,False
536876,21704,BAG 250G SWIRLY MARBLES,2,2010-12-03 11:36:00,1.66,,United Kingdom,False
549589,22777,GLASS CLOCHE LARGE,12,2011-04-11 10:04:00,7.65,16552,United Kingdom,False
548987,21212,PACK OF 72 RETROSPOT CAKE CASES,2,2011-04-05 12:50:00,0.55,14535,United Kingdom,False
577093,23014,GLASS APOTHECARY BOTTLE ELIXIR,4,2011-11-17 16:37:00,3.95,13089,United Kingdom,False
568547,22902,TOTE BAG I LOVE LONDON,6,2011-09-27 14:37:00,2.1,15568,United Kingdom,False
559674,21172,PARTY METAL SIGN,4,2011-07-11 14:16:00,1.45,15856,United Kingdom,False
576412,22423,REGENCY CAKESTAND 3 TIER,4,2011-11-15 11:21:00,12.75,13455,United Kingdom,False
547506,21538,,-2,2011-03-23 13:38:00,0.0,,United Kingdom,False
567944,22835,HOT WATER BOTTLE I AM SO POORLY,6,2011-09-22 19:54:00,4.95,14562,United Kingdom,False
551719,22082,RIBBON REEL STRIPES DESIGN,1,2011-05-03 16:09:00,3.29,,United Kingdom,False
580511,23235,STORAGE TIN VINTAGE LEAF,6,2011-12-04 13:54:00,2.89,12560,Germany,False
574298,20983,12 PENCILS TALL TUBE RED RETROSPOT,1,2011-11-03 15:56:00,1.63,,United Kingdom,False
555278,22804,CANDLEHOLDER PINK HANGING HEART,1,2011-06-01 17:33:00,5.79,,United Kingdom,False
577500,23320,GIANT 50'S CHRISTMAS CRACKER,2,2011-11-20 12:30:00,2.89,14052,United Kingdom,False
550124,22904,CALENDAR PAPER CUT DESIGN,6,2011-04-14 12:41:00,2.95,12853,United Kingdom,False
560273,22027,TEA PARTY BIRTHDAY CARD,12,2011-07-17 14:59:00,0.42,14895,United Kingdom,False
539714,85084,HOLLY TOP CHRISTMAS STOCKING,3,2010-12-21 12:44:00,0.85,,United Kingdom,False
553002,82552,WASHROOM METAL SIGN,2,2011-05-12 15:26:00,1.45,13263,United Kingdom,False
554036,84946,ANTIQUE SILVER T-LIGHT GLASS,42,2011-05-20 14:11:00,1.25,13767,United Kingdom,False
569897,22759,SET OF 3 NOTEBOOKS IN PARCEL,1,2011-10-06 16:01:00,1.65,17813,United Kingdom,False
580304,22423,REGENCY CAKESTAND 3 TIER,4,2011-12-02 14:25:00,12.75,18055,United Kingdom,False
574311,21212,PACK OF 72 RETROSPOT CAKE CASES,24,2011-11-03 16:56:00,0.55,15640,United Kingdom,False
552198,22250,DECORATION  BUTTERFLY  MAGIC GARDEN,2,2011-05-06 14:47:00,0.85,15552,United Kingdom,False
555324,20712,JUMBO BAG WOODLAND ANIMALS,7,2011-06-02 11:02:00,4.13,,United Kingdom,False
547243,21908,CHOCOLATE THIS WAY METAL SIGN,1,2011-03-21 16:59:00,2.1,17231,United Kingdom,False
554663,22837,HOT WATER BOTTLE BABUSHKA,1,2011-05-25 14:29:00,4.65,14985,United Kingdom,False
544681,82600,NO SINGING METAL SIGN,1,2011-02-22 16:28:00,4.13,,United Kingdom,False
565150,84992,72 SWEETHEART FAIRY CAKE CASES,48,2011-09-01 14:26:00,0.42,14298,United Kingdom,False
576837,23236,STORAGE TIN VINTAGE DOILY,2,2011-11-16 15:16:00,5.79,,United Kingdom,False
548663,21868,POTTING SHED TEA MUG,2,2011-04-01 14:44:00,3.29,,United Kingdom,False
565386,21179,NO JUNK MAIL METAL SIGN,10,2011-09-02 15:48:00,0.39,17997,United Kingdom,False
565919,21932,SCANDINAVIAN PAISLEY PICNIC BAG,2,2011-09-07 16:48:00,2.46,,United Kingdom,False
560693,23245,SET OF 3 REGENCY CAKE TINS,4,2011-07-20 12:01:00,4.95,13136,United Kingdom,False
547386,22355,CHARLOTTE BAG SUKI DESIGN,1,2011-03-22 15:52:00,1.63,,United Kingdom,False
578347,22735,RIBBON REEL SOCKS AND MITTENS,1,2011-11-24 09:26:00,3.29,,United Kingdom,False
573866,22086,PAPER CHAIN KIT 50'S CHRISTMAS,6,2011-11-01 12:06:00,2.95,17495,United Kingdom,False
537193,84406B,CREAM CUPID HEARTS COAT HANGER,1,2010-12-05 13:49:00,3.25,15023,United Kingdom,False
572122,23485,BOTANICAL GARDENS WALL CLOCK,4,2011-10-21 08:24:00,20.8,15969,United Kingdom,False
564434,23147,SINGLE ANTIQUE ROSE HOOK IVORY,12,2011-08-25 11:59:00,1.45,14687,United Kingdom,False
575755,23434,3 RAFFIA RIBBONS 50'S CHRISTMAS,10,2011-11-11 10:45:00,0.79,17015,United Kingdom,False
550157,21936,RED RETROSPOT PICNIC BAG,6,2011-04-14 15:26:00,2.95,16393,United Kingdom,False
570964,22601,CHRISTMAS RETROSPOT ANGEL WOOD,12,2011-10-13 11:50:00,0.85,12766,Portugal,False
545059,84836,ZINC METAL HEART DECORATION,4,2011-02-27 13:04:00,1.25,14157,United Kingdom,False
568491,85150,LADIES & GENTLEMEN METAL SIGN,3,2011-09-27 11:58:00,2.55,15443,United Kingdom,False
537057,22474,SPACEBOY TV DINNER TRAY,1,2010-12-05 11:49:00,4.95,15351,United Kingdom,False
560839,48194,DOORMAT HEARTS,1,2011-07-21 12:23:00,7.95,14527,United Kingdom,False
572224,22910,PAPER CHAIN KIT VINTAGE CHRISTMAS,40,2011-10-21 13:46:00,2.55,16558,United Kingdom,False
552703,84673B,BLUE FLY SWAT,1,2011-05-10 16:00:00,0.65,14462,United Kingdom,False
571710,23355,HOT WATER BOTTLE KEEP CALM,4,2011-10-18 15:54:00,4.95,13032,United Kingdom,False
560926,21555,CERAMIC STRAWBERRY TRINKET TRAY,1,2011-07-22 09:20:00,2.46,,United Kingdom,False
559796,22377,BOTTLE BAG RETROSPOT,1,2011-07-12 13:30:00,4.13,,United Kingdom,False
543555,22178,VICTORIAN GLASS HANGING T-LIGHT,12,2011-02-10 10:18:00,1.25,17686,United Kingdom,False
569123,21647,ASSORTED TUTTI FRUTTI LARGE PURSE,2,2011-09-30 13:09:00,2.1,12748,United Kingdom,False
540026,20696,FLORAL SOFT CAR TOY,1,2011-01-04 13:25:00,3.36,,United Kingdom,False
544108,22431,WATERING CAN BLUE ELEPHANT,12,2011-02-16 10:53:00,1.95,12653,Israel,False
547389,35471D,SET OF 3 BIRD LIGHT PINK FEATHER,2,2011-03-22 16:08:00,1.25,16721,United Kingdom,False
569660,85088,CANDY SPOT HAND BAG,24,2011-10-05 13:05:00,2.1,17382,United Kingdom,False
565917,21991,BOHEMIAN COLLAGE STATIONERY SET,1,2011-09-07 16:15:00,2.46,,United Kingdom,False
556238,22384,LUNCH BAG PINK POLKADOT,10,2011-06-09 15:35:00,1.65,13397,United Kingdom,False
551142,21932,SCANDINAVIAN PAISLEY PICNIC BAG,4,2011-04-26 13:22:00,1.65,17613,United Kingdom,False
554643,23172,REGENCY TEA PLATE PINK,48,2011-05-25 12:28:00,1.45,16133,United Kingdom,False
547920,21031,SPACE CADET BLACK,1,2011-03-28 12:52:00,1.25,14730,United Kingdom,False
540551,22032,BOTANICAL LILY GREETING CARD,1,2011-01-10 09:43:00,0.43,,United Kingdom,False
573581,23308,SET OF 60 VINTAGE LEAF CAKE CASES,24,2011-10-31 14:22:00,0.55,14911,EIRE,False
566173,22028,PENNY FARTHING BIRTHDAY CARD,24,2011-09-09 12:24:00,0.42,12787,Netherlands,False
570703,21175,GIN + TONIC DIET METAL SIGN,12,2011-10-12 09:50:00,2.55,14911,EIRE,False
549028,84569A,,-18,2011-04-05 17:02:00,0.0,,United Kingdom,False
553194,22992,REVOLVER WOODEN RULER,3,2011-05-15 13:37:00,1.95,16283,United Kingdom,False
544495,21914,BLUE HARMONICA IN BOX,12,2011-02-21 11:42:00,1.25,12766,Portugal,False
545464,84969,BOX OF 6 ASSORTED COLOUR TEASPOONS,2,2011-03-03 09:10:00,3.29,,United Kingdom,False
578852,37446,MINI CAKE STAND WITH HANGING CAKES,6,2011-11-27 11:12:00,1.45,17841,United Kingdom,False
537653,84596L,BISCUITS SMALL BOWL LIGHT BLUE,1,2010-12-07 15:54:00,1.25,17897,United Kingdom,False
568954,21754,HOME BUILDING BLOCK WORD,3,2011-09-29 15:32:00,6.25,13576,United Kingdom,False
571183,23243,SET OF TEA COFFEE SUGAR TINS PANTRY,1,2011-10-14 11:08:00,4.95,14796,United Kingdom,False
552651,84879,ASSORTED COLOUR BIRD ORNAMENT,16,2011-05-10 14:09:00,1.69,16431,United Kingdom,False
572912,23341,PINK DINER WALL CLOCK,1,2011-10-26 16:07:00,8.5,16915,United Kingdom,False
559898,84818,DANISH ROSE PHOTO FRAME,2,2011-07-13 12:18:00,0.79,16225,United Kingdom,False
546136,22998,TRAVEL CARD WALLET KEEP CALM,2,2011-03-09 16:32:00,0.83,,United Kingdom,False
558993,22727,ALARM CLOCK BAKELIKE RED,4,2011-07-05 11:49:00,3.75,16729,United Kingdom,False
574298,23570,TRADITIONAL PICK UP STICKS GAME,2,2011-11-03 15:56:00,2.46,,United Kingdom,False
556102,21061,PARTY INVITES FOOTBALL,12,2011-06-08 16:15:00,0.85,13115,United Kingdom,False
568054,84509A,SET OF 4 ENGLISH ROSE PLACEMATS,4,2011-09-23 12:50:00,3.75,16978,United Kingdom,False
539492,21429,RED GINGHAM ROSE JEWELLERY BOX,1,2010-12-20 10:14:00,3.36,,United Kingdom,False
578316,22193,RED DINER WALL CLOCK,2,2011-11-23 16:43:00,8.5,14189,United Kingdom,False
577694,22597,MUSICAL ZINC HEART DECORATION,10,2011-11-21 11:50:00,0.29,14702,United Kingdom,False
542898,22841,ROUND CAKE TIN VINTAGE GREEN,1,2011-02-01 14:01:00,7.95,16110,United Kingdom,False
555275,21439,BASKET OF TOADSTOOLS,1,2011-06-01 17:18:00,2.46,,United Kingdom,False
571169,23469,CARD HOLDER LOVE BIRD SMALL,6,2011-10-14 10:28:00,4.15,16168,United Kingdom,False
550149,21937,STRAWBERRY   PICNIC BAG,5,2011-04-14 14:37:00,2.95,13069,United Kingdom,False
544919,20728,LUNCH BAG CARS BLUE,10,2011-02-24 16:31:00,1.65,13725,United Kingdom,False
581101,23137,ZINC WIRE SWEETHEART LETTER TRAY,5,2011-12-07 11:48:00,1.25,17835,United Kingdom,False
576396,22379,RECYCLING BAG RETROSPOT,5,2011-11-15 10:41:00,2.1,16164,United Kingdom,False
568095,90185C,BLACK DIAMANTE EXPANDABLE RING,6,2011-09-23 14:49:00,4.25,14911,EIRE,False
555488,23301,GARDENERS KNEELING PAD KEEP CALM,2,2011-06-03 13:43:00,1.65,16942,United Kingdom,False
576665,22995,TRAVEL CARD WALLET SUKI,2,2011-11-16 11:46:00,0.42,17841,United Kingdom,False
574056,22328,ROUND SNACK BOXES SET OF 4 FRUITS,48,2011-11-02 14:09:00,2.55,14646,Netherlands,False
558874,16046,TEATIME PEN CASE & PENS,1,2011-07-04 13:29:00,0.85,,United Kingdom,False
552631,22557,PLASTERS IN TIN VINTAGE PAISLEY,12,2011-05-10 12:55:00,1.65,12684,France,False
564818,22383,LUNCH BAG SUKI DESIGN,2,2011-08-30 12:10:00,4.13,,United Kingdom,False
551954,48188,DOORMAT WELCOME PUPPIES,5,2011-05-05 12:13:00,7.95,14515,United Kingdom,False
571034,23013,GLASS APOTHECARY BOTTLE TONIC,4,2011-10-13 12:47:00,3.95,12359,Cyprus,False
549944,21913,VINTAGE SEASIDE JIGSAW PUZZLES,4,2011-04-13 12:23:00,3.75,14262,United Kingdom,False
578251,22577,WOODEN HEART CHRISTMAS SCANDINAVIAN,11,2011-11-23 12:45:00,0.29,15993,United Kingdom,False
550298,85199S,SMALL HANGING IVORY/RED WOOD BIRD,1,2011-04-15 16:11:00,0.42,17346,United Kingdom,False
580120,22435,SET OF 9 HEART SHAPED BALLOONS,12,2011-12-01 16:38:00,1.25,12553,France,False
566864,22384,LUNCH BAG PINK POLKADOT,1,2011-09-15 12:51:00,1.65,17786,United Kingdom,False
548522,20975,12 PENCILS SMALL TUBE RED RETROSPOT,1,2011-03-31 16:43:00,1.25,,United Kingdom,False
564817,20700,GREEN CAT FLORAL CUSHION COVER,1,2011-08-30 12:02:00,4.13,,United Kingdom,False
550129,22386,JUMBO BAG PINK POLKADOT,10,2011-04-14 13:17:00,2.08,13001,United Kingdom,False
578067,84792,ENCHANTED BIRD COATHANGER 5 HOOK,1,2011-11-22 15:43:00,9.13,,United Kingdom,False
